customer_id,monetary_DNN,monetary_btyd,frequency_DNN,frequency_btyd,recency,t,time_between,avg_basket_value,avg_basket_size,cnt_returns,has_returned,frequency_btyd_clipped,monetary_btyd_clipped,target_monetary_clipped,target_monetary
16112,195.74,41.24666666666666,4,3,195,239,48.0,48.94,143.5,0,0,3,41.25,195.74,195.74
16115,931.68,198.2125,5,4,175,193,35.0,186.34,119.8,0,0,4,198.21,1667.97,1667.97
16122,550.26,222.27,3,2,254,267,84.0,183.42,304.0,0,0,2,222.27,684.42,684.42
16126,3706.7,1407.675,3,2,195,197,65.0,1235.57,361.33,0,0,2,1407.68,6287.77,6287.77
16128,694.7,306.4,2,1,139,183,69.0,347.35,183.0,0,0,1,306.4,1880.22,1880.22
16131,2278.5,611.07,3,2,124,140,41.0,759.5,414.67,0,0,2,611.07,3506.54,3506.54
16133,10469.86,362.3625,29,28,218,219,7.0,361.03,211.86,9,1,28,362.36,14305.66,14305.66
16139,306.37,166.57,2,1,94,107,47.0,153.19,77.5,0,0,1,166.57,635.41,635.41
16143,1944.26,317.702,6,5,261,270,43.0,324.04,118.83,1,1,5,317.7,2419.84,2419.84
16145,2553.85,173.15923076923076,14,13,260,260,18.0,182.42,157.86,6,1,13,173.16,3741.98,3741.98
16146,734.13,174.22,3,2,75,133,25.0,244.71,142.33,0,0,2,174.22,734.13,734.13
16150,1300.3,181.376,6,5,255,273,42.0,216.72,124.0,3,1,5,181.38,1906.07,1906.07
16153,1023.54,269.51,4,3,239,255,59.0,255.89,132.5,0,0,3,269.51,1824.23,1824.23
16156,1386.87,180.505,7,6,161,211,23.0,198.12,96.14,2,1,6,180.51,3024.62,3024.62
16161,2893.85,230.72083333333333,13,12,231,269,17.0,222.6,108.85,1,1,12,230.72,5352.97,5352.97
16168,2447.12,144.75466666666665,16,15,270,270,16.0,152.95,79.5,0,0,15,144.75,3770.6,3770.6
16170,1556.03,248.002,6,5,136,149,22.0,259.34,246.5,1,1,5,248.0,1880.42,1880.42
16172,800.35,300.485,3,2,111,142,37.0,266.78,177.0,0,0,2,300.49,1140.21,1140.21
16174,1009.55,343.7,3,2,25,52,8.0,336.52,217.0,0,0,2,343.7,1009.55,1009.55
16175,736.89,232.015,3,2,71,141,23.0,245.63,123.0,0,0,2,232.02,1037.59,1037.59
16180,10217.48,1225.45,9,8,152,153,16.0,1135.28,650.33,2,1,8,1225.45,10217.48,10217.48
16182,4844.0,2009.5,3,2,164,195,54.0,1614.67,933.33,0,0,2,2009.5,6617.65,6617.65
16184,982.55,166.866,6,5,106,112,17.0,163.76,78.17,1,1,5,166.87,1155.54,1155.54
16186,2681.53,339.12142857142857,8,7,269,273,33.0,335.19,278.75,1,1,7,339.12,3991.94,3991.94
16187,5395.7,674.2571428571429,8,7,185,185,23.0,674.46,490.63,0,0,7,674.26,6841.24,6841.24
16188,755.03,301.69,3,2,101,143,33.0,251.68,215.0,0,0,2,301.69,981.86,981.86
16191,2546.53,239.86625,9,8,98,261,10.0,282.95,176.33,5,1,8,239.87,4908.77,4908.77
16203,374.55,67.95,4,3,225,273,56.0,93.64,39.25,1,1,3,67.95,589.15,589.15
16206,409.86,124.28,3,2,203,228,67.0,136.62,67.67,0,0,2,124.28,537.06,537.06
16209,2116.9,603.65,4,3,127,147,31.0,529.23,275.75,0,0,3,603.65,2262.62,2262.62
16210,10904.08,1053.6675,9,8,257,274,28.0,1211.56,473.44,0,0,8,1053.67,21086.3,21086.3
16214,1062.75,259.89,3,2,99,170,33.0,354.25,140.0,0,0,2,259.89,1062.75,1062.75
16218,2605.67,426.874,6,5,259,274,43.0,434.28,290.17,1,1,5,426.87,3054.87,3054.87
16221,315.37,148.63,2,1,92,268,46.0,157.69,133.5,0,0,1,148.63,864.86,864.86
16224,865.88,349.205,3,2,108,150,36.0,288.63,266.0,0,0,2,349.21,1295.3,1295.3
16225,953.64,268.515,3,2,128,178,42.0,317.88,150.33,0,0,2,268.52,1096.32,1096.32
16232,725.04,358.57,2,1,72,116,36.0,362.52,219.0,0,0,1,358.57,983.23,983.23
16233,211.95,21.516666666666666,4,3,37,267,9.0,52.99,20.25,2,1,3,21.52,422.13,422.13
16235,656.39,182.57333333333327,4,3,146,233,36.0,164.1,62.25,1,1,3,182.57,858.41,858.41
16241,1507.87,175.74571428571429,8,7,255,270,31.0,188.48,105.38,0,0,7,175.75,2607.87,2607.87
16242,841.64,315.14,3,2,112,178,37.0,280.55,124.67,0,0,2,315.14,3598.26,3598.26
16245,760.85,153.435,3,2,135,157,45.0,253.62,142.33,1,1,2,153.44,1352.36,1352.36
16249,1440.77,208.64666666666665,4,3,127,140,31.0,360.19,190.5,0,0,3,208.65,1800.07,1800.07
16255,1787.14,201.84142857142857,8,7,242,266,30.0,223.39,147.13,2,1,7,201.84,2609.3,2609.3
16258,3741.06,902.8666666666666,4,3,92,120,23.0,935.27,586.25,0,0,3,902.87,5203.51,5203.51
16261,418.38,163.42,2,1,133,147,66.0,209.19,98.5,0,0,1,163.42,746.83,746.83
16265,4038.17,456.7657142857143,8,7,254,265,31.0,504.77,231.5,2,1,7,456.77,5423.15,5423.15
16266,761.12,125.7075,5,4,91,107,18.0,152.22,70.6,0,0,4,125.71,861.89,861.89
16271,887.08,376.93,3,2,232,259,77.0,295.69,228.33,0,0,2,376.93,1423.29,1423.29
16283,582.45,152.32,3,2,88,109,29.0,194.15,146.33,0,0,2,152.32,1531.51,1531.51
16293,1129.74,375.495,3,2,160,268,53.0,376.58,171.0,0,0,2,375.5,2236.74,2236.74
16303,3981.53,1577.175,3,2,233,234,77.0,1327.18,662.33,1,1,2,1577.18,5305.83,5305.83
16308,1600.0,640.0,3,2,154,162,51.0,533.33,1666.67,0,0,2,640.0,2560.0,2560.0
16309,706.57,372.37,2,1,134,141,67.0,353.29,233.5,0,0,1,372.37,686.67,686.67
16316,2039.51,288.54833333333335,7,6,229,259,32.0,291.36,167.71,2,1,6,288.55,2755.56,2755.56
16317,1341.65,385.445,3,2,178,198,59.0,447.22,296.67,0,0,2,385.45,1341.65,1341.65
16320,1038.46,185.78,2,1,41,114,20.0,519.23,366.0,0,0,1,185.78,1038.46,1038.46
16321,155.7,67.95,2,1,18,224,9.0,77.85,21.0,0,0,1,67.95,230.7,230.7
16324,428.68,262.12,2,1,49,78,24.0,214.34,141.0,0,0,1,262.12,428.68,428.68
16325,362.92,86.05,3,2,90,146,30.0,120.97,34.0,1,1,2,86.05,510.54,510.54
16326,1224.92,191.544,6,5,217,235,36.0,204.15,39.33,0,0,5,191.54,3085.96,3085.96
16327,2469.64,644.68,4,3,170,270,42.0,617.41,404.5,0,0,3,644.68,3844.22,3844.22
16332,659.27,268.485,3,2,175,206,58.0,219.76,90.33,0,0,2,268.49,1583.2,1583.2
16333,14369.2,1672.46,9,8,186,210,20.0,1596.58,2580.44,0,0,8,1672.46,26626.8,26626.8
16342,283.71,73.38,3,2,72,80,24.0,94.57,48.33,0,0,2,73.38,322.41,322.41
16348,775.14,159.72,3,2,112,141,37.0,258.38,137.67,0,0,2,159.72,1469.45,1469.45
16353,3325.91,283.81,12,11,266,270,22.0,277.16,100.92,0,0,11,283.81,6675.71,6675.71
16357,257.95,120.05,2,1,51,114,25.0,128.98,27.5,0,0,1,120.05,658.88,658.88
16359,956.28,123.41142857142856,8,7,155,232,19.0,119.54,95.88,2,1,7,123.41,1460.37,1460.37
16365,862.56,144.54,6,5,244,268,40.0,143.76,54.17,0,0,5,144.54,1540.42,1540.42
16370,953.11,338.785,3,2,108,126,36.0,317.7,174.67,0,0,2,338.79,1320.56,1320.56
16385,274.85,126.62,2,1,208,267,104.0,137.43,77.5,0,0,1,126.62,555.89,555.89
16389,670.17,550.52,2,1,78,184,39.0,335.09,153.5,0,0,1,550.52,1362.27,1362.27
16393,1466.02,183.03142857142856,8,7,227,270,28.0,183.25,109.88,0,0,7,183.03,2941.05,2941.05
16394,921.28,202.95666666666665,4,3,118,190,29.0,230.32,345.5,1,1,3,202.96,1412.06,1412.06
16395,967.25,333.055,3,2,162,231,54.0,322.42,299.0,0,0,2,333.06,1486.9,1486.9
16398,1631.15,153.73333333333332,4,3,109,154,27.0,407.79,186.25,2,1,3,153.73,1631.15,1631.15
16401,2429.19,215.6988888888889,10,9,210,228,21.0,242.92,230.5,3,1,9,215.7,4061.24,4061.24
16407,1529.62,211.06333333333333,7,6,202,213,28.0,218.52,111.0,0,0,6,211.06,2126.93,2126.93
16409,1039.27,383.855,3,2,167,218,55.0,346.42,225.67,0,0,2,383.86,2028.88,2028.88
16419,959.48,141.364,6,5,199,212,33.0,159.91,72.5,1,1,5,141.36,959.48,959.48
16422,28256.99,501.6752830188679,54,53,270,270,5.0,523.28,492.7,18,1,53,501.68,33820.09,33820.09
16434,724.22,161.61,3,2,107,200,35.0,241.41,130.33,0,0,2,161.61,1522.25,1522.25
16442,437.03,285.37,2,1,133,261,66.0,218.52,177.0,0,0,1,285.37,616.79,616.79
16444,224.18,121.0,2,1,70,165,35.0,112.09,66.0,0,0,1,121.0,638.77,638.77
16455,1133.78,250.82666666666665,4,3,167,272,41.0,283.45,153.0,0,0,3,250.83,1841.18,1841.18
16456,2158.37,342.7425,5,4,274,274,54.0,431.67,229.6,0,0,4,342.74,2158.37,2158.37
16458,2151.5,195.76,11,10,254,261,23.0,195.59,123.64,0,0,10,195.76,3482.74,3482.74
16462,68.0,34.0,2,1,98,184,49.0,34.0,4.0,0,0,1,34.0,102.0,102.0
16466,1002.18,222.6275,5,4,189,193,37.0,200.44,106.4,0,0,4,222.63,1603.46,1603.46
16470,534.18,161.395,3,2,243,259,81.0,178.06,119.0,0,0,2,161.4,757.44,757.44
16473,314.86,55.15,4,3,172,237,43.0,78.72,48.75,1,1,3,55.15,314.86,314.86
16475,459.3,74.65,3,2,130,174,43.0,153.1,106.0,0,0,2,74.65,544.3,544.3
16477,1999.26,354.722,6,5,240,272,40.0,333.21,183.17,0,0,5,354.72,2494.46,2494.46
16484,379.4,46.85,3,2,17,91,5.0,126.47,64.67,1,1,2,46.85,379.4,379.4
16488,347.97,64.455,3,2,34,49,11.0,115.99,205.0,1,1,2,64.46,492.2,492.2
16493,765.13,212.44333333333333,4,3,223,230,55.0,191.28,166.5,1,1,3,212.44,1329.66,1329.66
16496,1147.74,205.52,3,2,125,217,41.0,382.58,254.67,1,1,2,205.52,1562.22,1562.22
16497,1550.7,423.8,4,3,130,234,32.0,387.68,197.25,0,0,3,423.8,2965.69,2965.69
16503,1421.43,233.335,5,4,254,261,50.0,284.29,113.4,1,1,4,233.34,1421.43,1421.43
16511,582.7,241.95,2,1,122,167,61.0,291.35,137.5,0,0,1,241.95,950.26,950.26
16515,987.61,333.55,3,2,161,212,53.0,329.2,183.67,0,0,2,333.55,1627.13,1627.13
16523,4713.45,360.86818181818177,12,11,200,216,16.0,392.79,176.58,2,1,11,360.87,9304.27,9304.27
16525,9240.47,401.3195454545455,23,22,267,267,11.0,401.76,213.96,2,1,22,401.32,11895.57,11895.57
16531,684.53,197.23666666666665,4,3,233,261,58.0,171.13,141.75,0,0,3,197.24,1244.59,1244.59
16532,4516.8,2606.4,2,1,203,239,101.0,2258.4,768.0,0,0,1,2606.4,6748.8,6748.8
16539,1053.61,305.63,3,2,154,274,51.0,351.2,140.33,0,0,2,305.63,1388.81,1388.81
16549,781.52,662.03,2,1,210,235,105.0,390.76,258.5,0,0,1,662.03,4154.64,4154.64
16550,2266.25,344.128,6,5,260,269,43.0,377.71,254.33,1,1,5,344.13,2266.25,2266.25
16551,617.17,306.1,2,1,206,237,103.0,308.59,298.5,0,0,1,306.1,922.12,922.12
16553,5664.57,809.8314285714284,8,7,203,267,25.0,708.07,574.38,2,1,7,809.83,5664.57,5664.57
16556,2556.37,449.104,6,5,255,261,42.0,426.06,223.67,0,0,5,449.1,3313.79,3313.79
16558,4280.95,247.43666666666664,16,15,245,267,15.0,267.56,186.06,3,1,15,247.44,8257.04,8257.04
16566,463.23,122.77666666666666,4,3,122,193,30.0,115.81,53.75,1,1,3,122.78,614.01,614.01
16570,2026.12,229.19666666666663,10,9,233,261,23.0,202.61,136.7,4,1,9,229.2,3622.95,3622.95
16571,858.83,211.075,3,2,124,182,41.0,286.28,285.0,1,1,2,211.08,1285.22,1285.22
16572,999.7,219.04,4,3,148,176,37.0,249.93,132.5,1,1,3,219.04,999.7,999.7
16589,214.68,97.0,2,1,55,62,27.0,107.34,78.0,0,0,1,97.0,459.24,459.24
16592,2190.43,289.19166666666666,7,6,151,188,21.0,312.92,253.43,2,1,6,289.19,4073.28,4073.28
16593,255.5,185.9,2,1,138,228,69.0,127.75,42.5,0,0,1,185.9,330.03,330.03
16600,237.46,111.6,2,1,85,239,42.0,118.73,184.0,0,0,1,111.6,813.52,813.52
16607,2003.54,177.63555555555556,10,9,251,259,25.0,200.35,203.2,1,1,9,177.64,3083.67,3083.67
16609,2706.74,429.842,6,5,130,153,21.0,451.12,207.17,1,1,5,429.84,5450.96,5450.96
16612,870.3,295.125,3,2,192,212,64.0,290.1,131.33,0,0,2,295.13,1187.66,1187.66
16618,1424.34,232.06,4,3,119,223,29.0,356.09,192.5,1,1,3,232.06,2630.64,2630.64
16621,609.41,223.28,3,2,130,178,43.0,203.14,62.33,0,0,2,223.28,813.48,813.48
16626,2163.24,195.35571428571427,8,7,153,167,19.0,270.41,138.38,1,1,7,195.36,4379.65,4379.65
16628,1614.83,313.545,5,4,128,135,25.0,322.97,168.2,1,1,4,313.55,2183.04,2183.04
16633,1168.26,360.37,3,2,120,135,40.0,389.42,154.33,0,0,2,360.37,2878.15,2878.15
16637,530.55,226.93,2,1,102,126,51.0,265.28,175.5,0,0,1,226.93,1124.59,1124.59
16638,1546.69,166.25444444444443,10,9,269,269,26.0,154.67,119.8,1,1,9,166.25,1676.47,1676.47
16639,471.15,162.95,2,1,29,136,14.0,235.58,79.5,0,0,1,162.95,1169.38,1169.38
16644,833.78,111.37,2,1,35,113,17.0,416.89,413.0,0,0,1,111.37,833.78,833.78
16647,214.06,86.31,2,1,35,105,17.0,107.03,73.0,0,0,1,86.31,214.06,214.06
16652,4409.91,705.4375,5,4,173,174,34.0,881.98,412.4,2,1,4,705.44,6654.26,6654.26
16654,594.97,91.8925,5,4,227,269,45.0,118.99,56.0,1,1,4,91.89,594.97,594.97
16655,1868.89,528.32,3,2,200,232,66.0,622.96,345.0,0,0,2,528.32,3794.52,3794.52
16656,6211.69,444.8407692307692,14,13,248,265,17.0,443.69,447.07,4,1,13,444.84,8568.24,8568.24
16657,446.11,203.56,2,1,106,155,53.0,223.06,334.0,0,0,1,203.56,933.62,933.62
16660,384.36,101.76,2,1,109,220,54.0,192.18,114.0,0,0,1,101.76,810.45,810.45
16668,266.52,53.94,5,4,168,185,33.0,53.3,51.6,0,0,4,53.94,306.72,306.72
16670,3185.32,309.07888888888886,10,9,252,259,25.0,318.53,213.3,3,1,9,309.08,4022.46,4022.46
16672,6870.49,355.940625,17,16,167,167,9.0,404.15,144.35,2,1,16,355.94,8093.59,8093.59
16676,1065.1,200.09333333333333,4,3,133,238,33.0,266.28,101.75,1,1,3,200.09,1558.72,1558.72
16678,1827.84,216.5228571428572,8,7,163,183,20.0,228.48,171.0,1,1,7,216.52,3013.83,3013.83
16681,1332.68,343.6933333333333,4,3,109,154,27.0,333.17,262.5,0,0,3,343.69,1770.34,1770.34
16682,626.3,100.8,2,1,29,88,14.0,313.15,281.0,0,0,1,100.8,1028.0,1028.0
16684,33122.02,2943.887272727273,12,11,225,259,18.0,2760.17,1968.33,3,1,11,2943.89,65892.08,65892.08
16686,2046.17,421.535,5,4,252,256,50.0,409.23,302.6,0,0,4,421.54,3043.48,3043.48
16696,657.9,207.5,4,3,113,149,28.0,164.48,36.5,0,0,3,207.5,657.9,657.9
16700,4059.4,286.34307692307686,14,13,245,267,17.0,289.96,231.07,4,1,13,286.34,5040.0,5040.0
16701,3802.39,255.8176923076923,14,13,232,262,16.0,271.6,341.14,5,1,13,255.82,5150.27,5150.27
16705,8155.02,702.33,11,10,218,259,19.0,741.37,316.18,6,1,10,702.33,13946.13,13946.13
16709,1984.59,432.03,3,2,82,182,27.0,661.53,173.67,0,0,2,432.03,3029.87,3029.87
16710,1843.89,244.73666666666665,7,6,230,269,32.0,263.41,199.29,0,0,6,244.74,2483.04,2483.04
16711,909.87,347.835,3,2,217,258,72.0,303.29,84.33,0,0,2,347.84,1651.03,1651.03
16712,2017.06,329.258,6,5,168,177,28.0,336.18,167.33,0,0,5,329.26,3645.43,3645.43
16713,3909.37,318.44454545454545,12,11,251,267,20.0,325.78,178.0,1,1,11,318.44,6840.23,6840.23
16717,576.59,67.335,5,4,222,267,44.0,115.32,44.6,2,1,4,67.34,3278.36,3278.36
16719,1269.93,209.8,5,4,220,269,44.0,253.99,147.2,0,0,4,209.8,1773.92,1773.92
16722,3636.98,286.93636363636364,12,11,269,269,22.0,303.08,309.33,2,1,11,286.94,4711.21,4711.21
16726,795.19,332.81,3,2,165,262,55.0,265.06,180.33,0,0,2,332.81,1382.02,1382.02
16728,550.0,162.755,3,2,98,165,32.0,183.33,107.0,0,0,2,162.76,1054.67,1054.67
16729,5219.99,314.3813333333333,16,15,142,142,8.0,326.25,251.88,1,1,15,314.38,7076.28,7076.28
16730,440.62,126.8,3,2,85,220,28.0,146.87,218.0,1,1,2,126.8,702.79,702.79
16735,1094.62,217.13,3,2,99,235,33.0,364.87,229.0,1,1,2,217.13,2269.21,2269.21
16743,1839.61,281.866,6,5,245,259,40.0,306.6,273.5,1,1,5,281.87,2191.84,2191.84
16744,241.69,131.73,2,1,28,74,14.0,120.85,73.0,0,0,1,131.73,1304.76,1304.76
16745,5887.33,403.4307142857143,15,14,192,212,12.0,392.49,347.33,0,0,14,403.43,7170.7,7170.7
16746,4417.73,410.609,11,10,258,259,23.0,401.61,234.27,0,0,10,410.61,6694.31,6694.31
16748,910.2,215.6,3,2,117,235,39.0,303.4,164.0,0,0,2,215.6,1515.9,1515.9
16750,416.12,148.71,3,2,111,133,37.0,138.71,46.0,0,0,2,148.71,623.93,623.93
16755,1484.63,584.285,3,2,201,216,67.0,494.88,352.67,0,0,2,584.29,1484.63,1484.63
16764,782.55,201.95666666666665,4,3,44,44,11.0,195.64,90.75,0,0,3,201.96,2758.25,2758.25
16767,4234.36,473.668,6,5,203,217,33.0,705.73,574.17,0,0,5,473.67,5580.6,5580.6
16768,274.74,91.49,2,1,168,172,84.0,137.37,42.5,0,0,1,91.49,458.04,458.04
16770,631.28,166.82666666666665,4,3,136,273,34.0,157.82,89.75,0,0,3,166.83,744.9,744.9
16771,1655.95,679.645,3,2,63,239,21.0,551.98,350.67,0,0,2,679.65,2246.81,2246.81
16774,535.6,130.73333333333332,4,3,62,79,15.0,133.9,55.5,1,1,3,130.73,654.92,654.92
16775,1174.55,134.6642857142857,8,7,245,268,30.0,146.82,35.38,0,0,7,134.66,1695.66,1695.66
16779,6297.06,371.259375,17,16,260,267,15.0,370.42,208.76,2,1,16,371.26,10454.05,10454.05
16780,425.19,263.3,2,1,159,160,79.0,212.6,135.5,0,0,1,263.3,425.19,425.19
16782,1610.6,124.35,14,13,230,269,16.0,115.04,35.79,5,1,13,124.35,2242.25,2242.25
16788,597.48,300.31,2,1,131,155,65.0,298.74,155.5,0,0,1,300.31,597.48,597.48
16791,800.27,181.63,4,3,210,233,52.0,200.07,84.75,0,0,3,181.63,1706.28,1706.28
16794,625.18,175.22,3,2,72,81,24.0,208.39,207.67,0,0,2,175.22,1210.89,1210.89
16801,867.83,28.9825,5,4,110,174,22.0,173.57,62.6,1,1,4,28.98,867.83,867.83
16805,460.59,245.82,2,1,187,261,93.0,230.3,269.5,0,0,1,245.82,460.59,460.59
16806,801.49,186.7333333333333,4,3,136,140,34.0,200.37,94.5,0,0,3,186.73,801.49,801.49
16807,1121.59,375.18,3,2,128,171,42.0,373.86,259.33,0,0,2,375.18,1121.59,1121.59
16809,468.74,128.205,3,2,126,163,42.0,156.25,123.33,0,0,2,128.21,912.74,912.74
16813,1062.18,171.186,6,5,91,105,15.0,177.03,185.5,0,0,5,171.19,1692.98,1692.98
16814,5198.19,328.32666666666665,16,15,261,270,16.0,324.89,136.75,0,0,15,328.33,6500.6,6500.6
16816,417.06,113.76,4,3,255,259,63.0,104.27,68.5,0,0,3,113.76,417.06,417.06
16817,1021.63,86.38111111111111,10,9,193,269,19.0,102.16,51.4,3,1,9,86.38,1446.95,1446.95
16818,2070.8,168.48666666666665,10,9,99,106,9.0,207.08,124.5,2,1,9,168.49,3317.97,3317.97
16833,671.29,361.81,2,1,75,235,37.0,335.65,153.0,0,0,1,361.81,1106.53,1106.53
16835,180.85,99.1,2,1,245,274,122.0,90.43,30.5,0,0,1,99.1,180.85,180.85
16837,1908.49,251.3928571428572,8,7,88,146,11.0,238.56,90.75,1,1,7,251.39,3167.73,3167.73
16839,10800.04,445.5565217391304,24,23,260,270,10.0,450.0,237.71,3,1,23,445.56,15357.78,15357.78
16841,1465.86,229.696,6,5,180,188,30.0,244.31,310.33,1,1,5,229.7,1774.62,1774.62
16842,1264.19,371.81,3,2,202,203,67.0,421.4,231.0,0,0,2,371.81,1260.44,1260.44
16843,7358.85,824.97375,9,8,193,228,21.0,817.65,747.22,1,1,8,824.97,10183.82,10183.82
16859,473.14,53.325,5,4,155,162,31.0,94.63,131.2,3,1,4,53.33,473.14,473.14
16866,207.74,49.395,3,2,21,62,7.0,69.25,20.0,0,0,2,49.4,207.74,207.74
16869,387.68,154.15,2,1,10,76,5.0,193.84,121.0,0,0,1,154.15,805.62,805.62
16871,1986.97,483.9833333333333,4,3,72,171,18.0,496.74,214.5,1,1,3,483.98,2761.49,2761.49
16872,464.68,76.32,2,1,79,85,39.0,232.34,227.0,0,0,1,76.32,680.02,680.02
16873,3825.67,278.005,7,6,237,265,33.0,546.52,292.14,3,1,6,278.01,7066.31,7066.31
16875,1078.95,142.03,6,5,198,240,33.0,179.83,78.33,3,1,5,142.03,2023.47,2023.47
16877,188.98,111.23,2,1,56,109,28.0,94.49,52.0,0,0,1,111.23,853.72,853.72
16880,1109.02,209.785,5,4,90,90,18.0,221.8,121.4,0,0,4,209.79,1519.08,1519.08
16882,215.7,205.8,2,1,78,218,39.0,107.85,51.0,0,0,1,205.8,705.12,705.12
16891,437.92,205.66,2,1,230,272,115.0,218.96,79.0,0,0,1,205.66,809.7,809.7
16898,255.12,69.52,3,2,191,269,63.0,85.04,72.33,1,1,2,69.52,444.46,444.46
16899,510.18,169.815,3,2,211,261,70.0,170.06,75.0,0,0,2,169.82,1281.56,1281.56
16904,3034.07,245.0336363636364,12,11,259,268,21.0,252.84,137.58,0,0,11,245.03,3754.27,3754.27
16905,836.98,291.29,3,2,135,272,45.0,278.99,88.67,0,0,2,291.29,3085.48,3085.48
16906,394.94,140.15,3,2,62,149,20.0,131.65,61.33,0,0,2,140.15,579.77,579.77
16907,711.88,176.62,4,3,217,266,54.0,177.97,57.25,0,0,3,176.62,981.65,981.65
16912,1524.17,229.374,6,5,189,224,31.0,254.03,95.83,2,1,5,229.37,2528.67,2528.67
16915,382.39,109.36333333333332,4,3,156,184,39.0,95.6,14.75,0,0,3,109.36,621.68,621.68
16918,523.03,247.25,2,1,158,218,79.0,261.52,165.5,0,0,1,247.25,1043.34,1043.34
16919,2596.45,239.81,11,10,212,269,19.0,236.04,128.45,0,0,10,239.81,2596.45,2596.45
16923,4420.73,298.51384615384615,14,13,263,263,18.0,315.77,142.21,2,1,13,298.51,6746.83,6746.83
16927,543.05,162.475,3,2,246,262,82.0,181.02,331.0,0,0,2,162.48,543.05,543.05
16928,2138.15,144.42142857142855,15,14,272,274,18.0,142.54,107.4,1,1,14,144.42,2781.5,2781.5
16929,428.88,199.74,2,1,28,56,14.0,214.44,163.0,0,0,1,199.74,1295.39,1295.39
16931,2918.8,212.82692307692307,14,13,266,270,19.0,208.49,141.29,0,0,13,212.83,4604.22,4604.22
16938,1577.5,654.95,3,2,129,209,43.0,525.83,270.0,1,1,2,654.95,1903.13,1903.13
16940,1868.36,1110.68,2,1,120,190,60.0,934.18,618.0,0,0,1,1110.68,3049.88,3049.88
16942,1422.66,227.524,6,5,91,128,15.0,237.11,98.83,0,0,5,227.52,1894.11,1894.11
16945,2705.21,346.48,8,7,245,259,30.0,338.15,223.38,0,0,7,346.48,4345.5,4345.5
16948,435.02,182.71,3,2,187,226,62.0,145.01,538.0,0,0,2,182.71,435.02,435.02
16949,768.75,173.5825,5,4,137,217,27.0,153.75,77.0,1,1,4,173.58,1161.27,1161.27
16950,778.41,606.41,2,1,243,268,121.0,389.21,168.5,0,0,1,606.41,1178.56,1178.56
16951,1262.75,69.65333333333332,4,3,181,205,45.0,315.69,326.5,1,1,3,69.65,1262.75,1262.75
16954,1245.38,299.52666666666664,4,3,235,260,58.0,311.35,186.0,0,0,3,299.53,2085.08,2085.08
16966,1480.56,214.272,6,5,77,141,12.0,246.76,219.67,2,1,5,214.27,2148.47,2148.47
16969,478.96,81.6,2,1,57,92,28.0,239.48,370.0,0,0,1,81.6,650.41,650.41
16979,545.7,99.275,3,2,150,198,50.0,181.9,44.67,1,1,2,99.28,1809.05,1809.05
16983,874.17,177.67,5,4,189,270,37.0,174.83,104.2,1,1,4,177.67,1920.2,1920.2
16985,3576.04,528.544,6,5,201,259,33.0,596.01,214.17,1,1,5,528.54,5461.62,5461.62
16987,629.45,208.2,3,2,35,106,11.0,209.82,34.33,0,0,2,208.2,1625.05,1625.05
16992,658.7,335.575,3,2,111,211,37.0,219.57,117.67,1,1,2,335.58,1601.86,1601.86
16996,1012.28,204.226,6,5,251,259,41.0,168.71,63.33,2,1,5,204.23,1427.46,1427.46
16998,287.02,65.67333333333333,4,3,155,205,38.0,71.76,18.25,1,1,3,65.67,287.02,287.02
17001,2471.09,345.52166666666665,7,6,245,259,35.0,353.01,191.71,0,0,6,345.52,3989.57,3989.57
17002,993.52,480.46,2,1,75,191,37.0,496.76,211.0,0,0,1,480.46,1487.78,1487.78
17007,562.94,88.955,5,4,202,258,40.0,112.59,67.2,1,1,4,88.96,877.43,877.43
17017,5326.35,342.2330769230769,14,13,215,273,15.0,380.45,304.57,4,1,13,342.23,8574.11,8574.11
17019,995.93,318.555,3,2,107,269,35.0,331.98,219.33,0,0,2,318.56,1272.61,1272.61
17027,642.68,225.565,3,2,138,218,46.0,214.23,94.0,0,0,2,225.57,877.09,877.09
17029,716.0,358.0,2,1,126,137,63.0,358.0,200.0,0,0,1,358.0,716.0,716.0
17033,608.1,300.3,2,1,145,260,72.0,304.05,95.0,0,0,1,300.3,1030.14,1030.14
17041,735.09,446.39,2,1,252,261,126.0,367.55,267.5,0,0,1,446.39,1065.77,1065.77
17042,922.82,216.53666666666663,4,3,126,148,31.0,230.71,223.0,0,0,3,216.54,1044.38,1044.38
17043,324.97,150.37,2,1,88,167,44.0,162.49,178.5,0,0,1,150.37,1735.18,1735.18
17045,339.44,149.745,3,2,134,148,44.0,113.15,35.33,0,0,2,149.75,339.44,339.44
17048,864.32,121.182,6,5,216,232,36.0,144.05,79.0,3,1,5,121.18,864.32,864.32
17049,2598.75,418.5525,5,4,158,176,31.0,519.75,216.4,1,1,4,418.55,5594.78,5594.78
17050,2660.59,632.2975,5,4,112,200,22.0,532.12,270.6,0,0,4,632.3,3228.84,3228.84
17054,1204.82,222.6875,5,4,111,146,22.0,240.96,147.4,1,1,4,222.69,1353.83,1353.83
17058,819.66,236.94,2,1,40,140,20.0,409.83,227.5,0,0,1,236.94,1179.89,1179.89
17059,2250.1,509.2466666666666,4,3,259,270,64.0,562.53,320.75,0,0,3,509.25,3095.04,3095.04
17061,4598.17,443.2366666666666,7,6,122,133,17.0,656.88,195.14,0,0,6,443.24,5171.57,5171.57
